,url,paragraph_index,paragraph_text
136,https://www.eznetsoft.com/index.php/about-us/privacy-policy,45.0,The use of secure connections using SSL to safeguard information when transmitted from the customer’s web browser to Samuel J or Eznetsoft.
137,https://www.eznetsoft.com/index.php/about-us/privacy-policy,46.0,The logical authentication security within the databases that store customer’s credit card numbers.
138,https://www.eznetsoft.com/index.php/about-us/privacy-policy,47.0,Use of encryption of credit card numbers
139,https://www.eznetsoft.com/index.php/about-us/privacy-policy,48.0,Google Analytics and Advertising
140,https://www.eznetsoft.com/index.php/about-us/privacy-policy,49.0,"Samuel J or Eznetsoft may use all features of Google Analytics for Display Advertisers in some of our Apps or Website. This includes obtaining specific visitor cookie data, such as the source, medium, and keyword used to visit our Web Sites. Google Analytics does not store any visitor-specific data and we will not use visitor specific data in any way related to Google Analytics, Google AdWords, and Remarketing."
141,https://www.eznetsoft.com/index.php/about-us/privacy-policy,50.0,Samuel J or Eznetsoft uses remarketing with Google AdWords and analytics to display content-specific advertisements to visitors that have previously visited our site when those visitors go to other websites that have the Google Display Network implemented.
142,https://www.eznetsoft.com/index.php/about-us/privacy-policy,51.0,"Samuel J or Eznetsoft and other third-party vendors, including Google, use first-party cookies (such as the Google Analytics cookie) and third-party cookies (such as the DoubleClick cookie) together to inform, optimize, and serve ads based on visitors’ past visits to our Web Sites."
143,https://www.eznetsoft.com/index.php/about-us/privacy-policy,52.0,"When creating marketing lists, we cannot and do not use any sensitive information about users, including but not limited to health or medical history or information, financial status or other detailed information pertaining to a person’s finances, racial or ethnic origins, religious beliefs or other beliefs of a similar nature, the commission or alleged commission of any crime, political opinions or beliefs, trade union membership, or sexual behavior or orientation."
144,https://www.eznetsoft.com/index.php/about-us/privacy-policy,53.0, 
145,https://www.eznetsoft.com/index.php/about-us/privacy-policy,54.0,Changes to our Privacy Policies
146,https://www.eznetsoft.com/index.php/about-us/privacy-policy,55.0,"We regularly revise our Web Site Privacy policy to keep it up to date with Samuel J or Eznetsoft products, services and web pages."
147,https://www.eznetsoft.com/index.php/about-us/privacy-policy,56.0,What Sites This Covers
148,https://www.eznetsoft.com/index.php/about-us/privacy-policy,57.0,Samuel J or Eznetsoft owns and maintains a variety of Web Sites. Each of these sites may have their own mailing lists or other methods of contacting customers. All of the sites follow this privacy statement for gathering information or sharing personally identifiable information with third parties.
149,https://www.eznetsoft.com/index.php/about-us/privacy-policy,58.0,"Samuel J or Eznetsoft will use reasonable efforts to comply with this privacy statement and will take prompt corrective action when it learns of any failure to comply with its privacy statement. Because of the complex and constantly changing nature of our technology and business, Samuel J or Eznetsoft does not guarantee error-free performance under this privacy statement. Samuel J or Eznetsoft shall not be liable for any incidental, consequential or punitive damages relating to this privacy statement."
150,https://www.eznetsoft.com/index.php/about-us/privacy-policy,59.0,Contacting Us about Privacy
151,https://www.eznetsoft.com/index.php/about-us/privacy-policy,60.0,"If you have any questions about this privacy statement, the practices of our software or Web Sites, you may contact: Support @ eznetsoft.com"
